game_id,season,week,temp,wind,calendar_week,focus_team,focus_score,focus_temp_delta,avg_temp,attempts,carries,passing_epa,rushing_epa,conventional_plays_ran,pass_to_run_ratio
2023_14_PHI_DAL,2023,14,70.0,0.0,50,DAL,33,0.0,70.0,39,32,-0.054984303969386916,2.8446004471394124,71,1.21875
2023_14_TEN_MIA,2023,14,64.0,9.0,50,MIA,27,-8.526896551724136,72.52689655172414,33,31,-7.4380432093967865,4.788505994795774,64,1.064516129032258
2023_14_GB_NYG,2023,14,39.0,14.0,50,NYG,24,-2.3508163265306052,41.350816326530605,21,34,5.1811854265103605,-4.644643642688152,55,0.6176470588235294
2023_15_LAC_LV,2023,15,70.0,0.0,50,LV,63,0.0,70.0,36,26,12.3238797794329,3.581411856226623,62,1.3846153846153846
2023_15_MIN_CIN,2023,15,53.0,5.0,50,CIN,27,11.317425742574258,41.68257425742574,42,22,7.988712398294988,0.1414275667764957,64,1.9090909090909092
2023_15_PIT_IND,2023,15,70.0,0.0,50,IND,30,0.0,70.0,28,34,-0.6965998019654949,3.1935570396357518,62,0.8235294117647058
2023_15_DEN_DET,2023,15,70.0,0.0,50,DET,42,0.0,70.0,34,28,15.231727600214072,5.892149534658529,62,1.2142857142857142
2023_15_ATL_CAR,2023,15,47.0,11.0,51,CAR,9,3.0257142857142867,43.97428571428571,24,36,-3.8838832685988898,-10.426086510183868,60,0.6666666666666666
2023_15_CHI_CLE,2023,15,45.0,15.0,51,CLE,20,10.69085714285714,34.30914285714286,45,18,-15.327939160450907,-9.485784977973971,63,2.5
2023_15_TB_GB,2023,15,42.0,8.0,51,GB,20,17.133142857142857,24.866857142857143,39,17,3.926120546559819,-2.1224935785285197,56,2.2941176470588234
2023_15_NYJ_MIA,2023,15,76.0,15.0,51,MIA,30,4.912307692307692,71.08769230769231,26,28,7.333328738164505,-1.614309770433465,54,0.9285714285714286
2023_15_KC_NE,2023,15,53.0,7.0,51,NE,17,19.18714285714286,33.81285714285714,31,16,-12.918295838332739,-3.261763997101884,47,1.9375
2023_15_NYG_NO,2023,15,70.0,0.0,51,NO,24,0.0,70.0,29,28,9.348633564473369,-4.526319234748371,57,1.0357142857142858
2023_15_HOU_TEN,2023,15,48.0,9.0,51,TEN,16,7.286285714285718,40.71371428571428,26,30,-5.730502565711504,-5.7288496119122865,56,0.8666666666666667
2023_15_WAS_LA,2023,15,70.0,0.0,51,LAR,28,0.0,70.0,33,37,7.8747364520776735,-4.563045662056422,70,0.8918918918918919
2023_15_DAL_BUF,2023,15,48.0,9.0,51,BUF,31,15.844950495049503,32.1550495049505,15,49,-0.4609956982137855,12.025423074082937,64,0.30612244897959184
2023_15_BAL_JAX,2023,15,58.0,13.0,51,JAX,7,1.5279120879120782,56.47208791208792,43,17,-12.136260574116172,-1.633733450958971,60,2.5294117647058822
2023_15_PHI_SEA,2023,15,46.0,2.0,51,SEA,20,4.309142857142859,41.69085714285714,33,24,3.265447533214444,0.07816560141509399,57,1.375
2023_16_NO_LA,2023,16,70.0,0.0,51,LAR,30,0.0,70.0,34,32,15.034519595255835,-4.108960135257803,66,1.0625
2023_16_CIN_PIT,2023,16,49.0,5.0,51,PIT,34,16.02483516483516,32.97516483516484,27,30,8.335159954724112,4.4518562705488876,57,0.9
2023_16_BUF_LAC,2023,16,70.0,0.0,51,LAC,22,0.0,70.0,33,27,-1.0849161199779078,-5.083497084036935,60,1.2222222222222223
2023_16_IND_ATL,2023,16,70.0,0.0,52,ATL,29,0.0,70.0,33,30,7.642198999814564,0.5528144405423823,63,1.1
2023_16_GB_CAR,2023,16,67.0,1.0,52,CAR,30,21.256571428571426,45.74342857142857,36,25,10.878574913417077,-0.701561321635265,61,1.44
2023_16_CLE_HOU,2023,16,70.0,0.0,52,HOU,22,0.0,70.0,49,16,-14.485117858916055,-3.726779116492253,65,3.0625
2023_16_DET_MIN,2023,16,70.0,0.0,52,MIN,24,0.0,70.0,36,11,5.6913213593070395,-4.35147315704751,47,3.272727272727273
2023_16_WAS_NYJ,2023,16,45.0,2.0,52,NYJ,30,6.59542857142857,38.40457142857143,49,36,-15.972939805726302,-4.425600916467374,85,1.3611111111111112
2023_16_SEA_TEN,2023,16,61.0,4.0,52,TEN,17,14.117029702970292,46.88297029702971,27,31,-0.7911398739670403,6.641952065477547,58,0.8709677419354839
2023_16_JAX_TB,2023,16,72.0,11.0,52,TB,30,10.630857142857138,61.36914285714286,35,36,12.943090209003836,-13.273984393570572,71,0.9722222222222222
2023_16_ARI_CHI,2023,16,52.0,4.0,52,CHI,27,16.634000000000007,35.36599999999999,27,39,-3.621005084270454,11.42740199644372,66,0.6923076923076923
2023_16_DAL_MIA,2023,16,75.0,15.0,52,MIA,22,7.3046153846153885,67.69538461538461,37,26,7.294361547796324,-6.0458792458374955,63,1.4230769230769231
2023_16_NE_DEN,2023,16,28.0,9.0,52,DEN,23,-6.684571428571431,34.68457142857143,37,23,0.9792378812834741,-2.437264088599477,60,1.608695652173913
2023_16_LV_KC,2023,16,38.0,11.0,52,KC,14,1.6902857142857002,36.3097142857143,45,25,-11.892093984982196,-6.653709292237181,70,1.8
2023_16_NYG_PHI,2023,16,51.0,5.0,52,PHI,33,12.744999999999997,38.255,38,35,7.3838059724531355,2.246847697508657,73,1.0857142857142856
2023_16_BAL_SF,2023,16,56.0,8.0,52,SF,19,3.145714285714277,52.85428571428572,46,18,-18.717275930234162,3.149780778796412,64,2.5555555555555554
2023_17_NYJ_CLE,2023,17,47.0,6.0,52,CLE,37,8.547428571428568,38.45257142857143,29,28,6.1975739089539275,-5.056203715568306,57,1.0357142857142858
2023_17_DET_DAL,2023,17,70.0,0.0,52,DAL,20,0.0,70.0,38,21,11.299152896313496,-7.875702128425473,59,1.8095238095238095
2023_17_MIA_BAL,2023,17,50.0,7.0,53,BAL,56,3.1073684210526338,46.892631578947366,22,32,33.221871485875454,-2.935169142263476,54,0.6875
2023_17_NE_BUF,2023,17,35.0,4.0,53,BUF,27,-3.6599999999999966,38.66,30,37,-4.945098244781253,-3.136404280725401,67,0.8108108108108109
2023_17_ATL_CHI,2023,17,32.0,5.0,53,CHI,37,-2.2371428571428567,34.23714285714286,32,37,5.367985639412293,3.8066641859477386,69,0.8648648648648649
2023_17_TEN_HOU,2023,17,70.0,0.0,53,HOU,26,0.0,70.0,32,28,4.086053234528453,-3.931703440400926,60,1.1428571428571428
2023_17_LV_IND,2023,17,70.0,0.0,53,IND,23,0.0,70.0,23,29,11.492219796404243,-4.279562481049652,52,0.7931034482758621
2023_17_CAR_JAX,2023,17,56.0,8.0,53,JAX,26,-7.38000000000001,63.38000000000001,24,35,5.191076907221023,-3.0524842208834766,59,0.6857142857142857
2023_17_LA_NYG,2023,17,41.0,10.0,53,NYG,25,-4.16571428571428,45.16571428571428,41,20,-3.0087292799687892,-1.756957915291423,61,2.05
2023_17_ARI_PHI,2023,17,45.0,9.0,53,PHI,31,-0.37142857142857366,45.371428571428574,24,23,12.784461687140302,-2.092108173354063,47,1.0434782608695652
2023_17_NO_TB,2023,17,66.0,5.0,53,TB,13,-2.857142857142861,68.85714285714286,33,15,6.032737302695867,-10.163229395635426,48,2.2
2023_17_SF_WAS,2023,17,48.0,7.0,53,WAS,10,0.45142857142857196,47.54857142857143,28,14,-9.632565840491566,1.7560414710605983,42,2.0
2023_17_PIT_SEA,2023,17,47.0,4.0,53,SEA,23,4.75714285714286,42.24285714285714,33,15,7.223915382146952,-1.2158250525244512,48,2.2
2023_17_LAC_DEN,2023,17,41.0,6.0,53,DEN,16,10.208571428571432,30.79142857142857,32,33,4.700232412085761,-7.815403922389285,65,0.9696969696969697
2023_17_CIN_KC,2023,17,36.0,12.0,53,KC,25,0.5542857142857116,35.44571428571429,29,22,-0.03024040102096137,0.9953131494403351,51,1.3181818181818181
2023_17_GB_MIN,2023,17,70.0,0.0,53,MIN,10,0.0,70.0,32,16,-19.188398298240454,1.902328280324582,48,2.0
2023_18_PIT_BAL,2023,18,38.0,15.0,1,BAL,10,-2.22461538461539,40.22461538461539,28,25,-4.674275439687568,-11.386157105618622,53,1.12
2023_18_HOU_IND,2023,18,70.0,0.0,1,IND,19,0.0,70.0,24,37,-3.512757124496995,2.8724653181959816,61,0.6486486486486487
2023_18_TB_CAR,2023,18,54.0,19.0,1,CAR,0,8.340571428571423,45.65942857142858,18,29,-5.80218840235935,-2.426788937242236,47,0.6206896551724138
2023_18_CLE_CIN,2023,18,38.0,12.0,1,CIN,31,2.427428571428571,35.57257142857143,28,30,-1.0547172350569483,1.712465807737317,58,0.9333333333333333
2023_18_MIN_DET,2023,18,70.0,0.0,1,DET,30,0.0,70.0,32,23,10.87409844600108,-2.9854732341482304,55,1.391304347826087
2023_18_NYJ_NE,2023,18,33.0,14.0,1,NE,3,-0.5542307692307702,33.55423076923077,30,21,-27.749018961736947,-4.700653261796106,51,1.4285714285714286
2023_18_ATL_NO,2023,18,70.0,0.0,1,NO,48,0.0,70.0,28,35,14.221736565199365,-0.6598330831730435,63,0.8
2023_18_JAX_TEN,2023,18,41.0,11.0,1,TEN,28,-0.6548571428571464,41.654857142857146,27,26,0.4632095604320057,4.266916676657274,53,1.0384615384615385
2023_18_SEA_ARI,2023,18,70.0,0.0,1,ARI,20,0.0,70.0,30,38,14.697530754196652,1.3515174131229357,68,0.7894736842105263
2023_18_CHI_GB,2023,18,34.0,7.0,1,GB,17,10.56285714285714,23.43714285714286,32,27,15.073805185603186,-3.392404728801921,59,1.1851851851851851
2023_18_KC_LAC,2023,18,70.0,0.0,1,LAC,12,0.0,70.0,47,30,-15.186350245580389,-3.4717498694855142,77,1.5666666666666667
2023_18_DEN_LV,2023,18,70.0,0.0,1,LV,27,0.0,70.0,32,31,9.306782898987239,-1.2557643063482828,63,1.032258064516129
2023_18_PHI_NYG,2023,18,36.0,12.0,1,NYG,27,-2.517714285714291,38.51771428571429,34,30,8.102218930260143,-2.2718959574134003,64,1.1333333333333333
2023_18_LA_SF,2023,18,52.0,11.0,1,SF,20,0.7260194174757189,51.27398058252428,26,29,5.523995909395049,3.3113075994187966,55,0.896551724137931
2023_18_DAL_WAS,2023,18,48.0,13.0,1,WAS,10,7.507428571428569,40.49257142857143,28,17,-7.128527897187285,-7.246222194109578,45,1.6470588235294117
2023_18_BUF_MIA,2023,18,63.0,6.0,1,MIA,14,-6.7525274725274755,69.75252747252748,27,20,-0.17988767509814352,2.0180061700521037,47,1.35
2024_01_BAL_KC,2024,1,67.0,8.0,36,KC,27,-0.2645714285714291,67.26457142857143,28,20,11.084406207205,-0.8725013073708396,48,1.4
2024_01_PIT_ATL,2024,1,70.0,0.0,36,ATL,10,0.0,70.0,26,22,-11.084852608804018,-6.2247729957452975,48,1.1818181818181819
2024_01_ARI_BUF,2024,1,61.0,20.0,36,BUF,34,-6.959591836734688,67.95959183673469,23,33,9.161098091100992,3.497709999574055,56,0.696969696969697
2024_01_TEN_CHI,2024,1,67.0,8.0,36,CHI,24,-4.399428571428587,71.39942857142859,29,22,-12.146704188691032,-0.7959304827146656,51,1.3181818181818181
2024_01_NE_CIN,2024,1,66.0,5.0,36,CIN,10,-5.379805825242713,71.37980582524271,29,16,-4.170614777700862,2.1775300859007984,45,1.8125
2024_01_HOU_IND,2024,1,70.0,0.0,36,IND,27,0.0,70.0,19,22,-3.033125795656815,5.316180346752051,41,0.8636363636363636
2024_01_JAX_MIA,2024,1,91.0,10.0,36,MIA,20,7.356179775280907,83.6438202247191,37,25,4.323552238676893,-2.7587864158640087,62,1.48
2024_01_CAR_NO,2024,1,70.0,0.0,36,NO,47,0.0,70.0,24,37,7.993490761951094,4.767348478038938,61,0.6486486486486487
2024_01_MIN_NYG,2024,1,64.0,10.0,36,NYG,6,-9.44543689320389,73.44543689320389,42,21,-22.593837722959112,-1.698632760264445,63,2.0
2024_01_LV_LAC,2024,1,70.0,0.0,36,LAC,22,0.0,70.0,26,27,-4.875879753395097,0.27146262551844125,53,0.9629629629629629
2024_01_DEN_SEA,2024,1,65.0,7.0,36,SEA,26,-1.8119999999999976,66.812,25,33,-5.739696222050128,1.106174907006789,58,0.7575757575757576
2024_01_DAL_CLE,2024,1,69.0,17.0,36,CLE,17,-1.2700970873786446,70.27009708737864,45,19,-23.115656479087193,4.085149191727396,64,2.3684210526315788
2024_01_WAS_TB,2024,1,93.0,6.0,36,TB,37,10.495428571428562,82.50457142857144,30,30,20.591765050842866,-6.825627435372475,60,1.0
2024_01_LA_DET,2024,1,70.0,0.0,36,DET,26,0.0,70.0,28,31,-4.8084564083650525,11.260816424095538,59,0.9032258064516129
2024_01_NYJ_SF,2024,1,76.0,10.0,37,SF,32,9.517142857142858,66.48285714285714,29,38,4.411567425682646,2.5297741577378474,67,0.7631578947368421
2024_02_BUF_MIA,2024,2,86.0,3.0,37,MIA,10,3.208351648351652,82.79164835164835,39,34,-16.403839805340045,-3.600879013480153,73,1.1470588235294117
2024_02_LV_BAL,2024,2,76.0,10.0,37,BAL,23,3.55693877551019,72.44306122448981,34,27,0.9536016024697052,-1.6356536140083335,61,1.2592592592592593
2024_02_LAC_CAR,2024,2,78.0,13.0,37,CAR,3,5.275428571428577,72.72457142857142,26,18,-22.053371801159418,-0.515035750460811,44,1.4444444444444444
2024_02_NO_DAL,2024,2,70.0,0.0,37,DAL,19,0.0,70.0,42,21,-10.361268429662172,-0.5504379051271826,63,2.0
2024_02_TB_DET,2024,2,70.0,0.0,37,DET,16,0.0,70.0,56,27,-10.030845283387853,4.316757281019818,83,2.074074074074074
2024_02_IND_GB,2024,2,85.0,7.0,37,GB,16,22.674368932038846,62.325631067961154,14,53,8.98679386245334,-9.126295293685253,67,0.2641509433962264
2024_02_CLE_JAX,2024,2,80.0,12.0,37,JAX,13,0.4900000000000091,79.50999999999999,30,21,-6.101343733119739,4.182587499846704,51,1.4285714285714286
2024_02_SF_MIN,2024,2,70.0,0.0,37,MIN,23,0.0,70.0,26,24,-1.9129185919414518,3.16300510687881,50,1.0833333333333333
2024_02_SEA_NE,2024,2,77.0,5.0,37,NE,20,10.906530612244893,66.0934693877551,27,36,-0.1701063295014107,3.894844313384965,63,0.75
2024_02_NYJ_TEN,2024,2,80.0,13.0,37,TEN,17,7.107428571428571,72.89257142857143,28,28,-6.44535794708645,1.0728724489365096,56,1.0
